id	nearc2	nearc4	educ	age	fatheduc	motheduc	weight	momdad14	sinmom14	step14	reg661	reg662	reg663	reg664	reg665	reg666	reg667	reg668	reg669	south66	black	smsa	south	smsa66	wage	enroll	married	exper
1561	0	1	15	24	6	5	360396	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	313	0	6	3
1562	0	1	16	24	17	13	360396	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	117	1	1	2
1563	0	1	12	33	10	8	358351	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	726	0	1	15
1565	0	1	13	26	12	12	99110	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	532	0	1	7
1569	0	1	16	34	15	13	398168	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1094	0	1	12
1571	0	1	18	32	10	12	398168	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	850	0	1	8
1574	0	1	12	24	11	11	360396	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	365	0	6	6
1575	0	1	16	26	12	8	370732	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	474	0	6	4
1576	0	1	13	26	11	10	370732	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	656	0	1	7
1577	0	1	12	25	11	10	360396	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	440	0	6	7
1578	0	1	14	25	10	11	360396	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	462	0	1	5
1580	0	0	12	24	12	12	348558	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1150	0	1	6
1587	1	0	13	26	6	8	358554	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	702	0	1	7
1588	1	0	12	25	6	8	348558	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	524	0	4	7
1594	0	1	18	26	12	12	370732	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	641	0	1	2
1595	0	1	12	24	12	12	360396	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	800	0	1	6
1599	1	1	18	32	12	12	87597	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	423	0	1	8
1604	0	0	16	29	12	14	484311	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1101	0	1	7
1605	0	0	16	26	12	14	370732	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	649	0	1	4
1606	0	0	12	26	8	8	370732	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	450	0	1	8
1610	0	0	16	28	12	13	370732	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	556	0	1	6
1611	0	0	17	25	12	13	360396	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	375	1	6	2
1612	0	0	15	28	12	12	370732	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	673	0	1	7
1613	0	0	13	30	8	8	484311	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	308	0	1	11
1614	0	0	12	34	12	12	346581	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	585	0	1	16
1615	0	0	12	24	12	13	387287	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	781	0	4	6
1621	0	1	12	28	8	5	405155	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	423	0	1	10
1624	0	1	16	28	12	12	364640	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1282	0	1	6
1627	0	1	12	25	11	12	354474	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	962	0	1	7
1628	0	1	12	30	4	16	476353	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	800	0	1	12
1630	0	1	12	33	12	12	352463	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	750	0	1	15
1631	0	1	18	29	12	12	476353	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	647	0	4	5
1632	0	1	12	29	10	12	476353	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	938	0	4	11
1633	0	1	17	28	17	12	414980	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	537	1	4	5
1637	0	1	15	24	13	16	354474	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	290	1	6	3
1638	0	1	12	29	6	8	529281	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	192	0	1	11
1641	0	1	12	29	10	12	476353	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	727	0	1	11
1643	0	1	12	24	10	12	363070	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1125	0	1	6
1647	0	1	11	26	8	9	89134	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	705	0	1	9
1648	0	1	15	27	11	12	89134	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	337	1	1	6
1649	0	1	17	28	11	12	373482	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	833	0	1	5
1650	0	1	17	26	11	12	373482	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	192	1	1	3
1653	0	1	12	26	12	12	373482	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	730	0	1	8
1654	0	1	10	26	9	11	373482	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	542	0	1	10
1655	0	1	12	28	11	11	364640	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	823	0	1	10
1656	0	1	12	26	11	11	364640	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	438	0	1	8
1657	0	1	14	24	11	11	354474	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	735	0	1	4
1658	0	1	16	24	14	12	354474	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	427	0	6	2
1660	0	1	12	30	11	12	116442	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	340	0	1	12
1665	0	1	13	34	14	11	401122	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	481	0	1	15
1666	0	1	16	32	10	12	352463	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	817	0	1	10
1667	0	1	12	28	12	12	373482	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	500	0	1	10
1677	0	1	8	26	3	6	91296	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	275	0	1	12
1678	0	1	15	24	8	10	79842	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	352	1	5	3
1681	0	1	12	29	8	10	140950	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	721	0	1	11
1682	0	1	12	27	3	8	91296	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1008	0	1	9
1684	0	1	17	29	8	12	487904	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	654	1	1	6
1686	0	1	12	27	8	12	370732	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	570	0	1	9
1688	0	1	16	25	12	12	360396	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	600	0	1	3
1692	0	1	13	26	14	10	358554	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	450	0	1	7
1696	0	1	15	29	12	11	484311	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	590	0	1	8
1697	0	1	14	25	8	12	348558	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	721	0	1	5
1698	0	1	12	32	8	8	352463	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	693	0	1	14
1699	0	1	13	26	8	8	364640	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	529	0	6	7
1700	0	1	9	30	8	8	476353	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	470	0	1	15
1701	0	1	16	26	16	13	364640	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	481	0	1	4
1702	0	1	16	25	16	13	354474	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	462	0	1	3
1703	0	1	17	33	6	9	391625	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	554	1	1	10
1704	0	1	14	32	12	12	352463	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	865	0	4	12
1708	0	1	12	34	11	12	361010	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	677	0	1	16
1710	0	1	16	29	12	12	454179	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	797	1	1	7
1711	0	1	13	24	13	17	337974	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	769	1	1	5
1713	0	1	16	25	12	16	337974	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	462	0	1	3
1714	0	1	14	24	12	12	363070	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	519	0	1	4
1716	0	1	13	32	9	7	361010	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	800	0	1	13
1717	1	0	17	27	14	12	373482	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	673	0	1	4
1719	1	0	12	32	8	12	401122	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	911	0	1	14
1720	1	0	12	25	8	8	363070	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	481	0	1	7
1721	1	0	11	33	8	8	361010	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	500	0	1	16
1724	1	0	16	24	12	12	337974	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	385	0	1	2
1725	1	0	12	24	12	11	337974	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	436	0	1	6
1729	1	0	12	25	7	8	337974	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	526	0	1	7
1730	1	0	14	29	12	8	454179	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	913	0	6	9
1731	1	0	16	25	12	15	337974	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	542	0	6	3
1732	1	0	13	28	4	16	347666	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	769	0	1	9
1735	1	0	12	24	8	8	337974	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	226	0	6	6
1736	1	0	18	27	12	12	373482	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	711	0	1	3
1740	0	0	18	34	8	8	352463	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	346	0	1	10
1741	0	0	12	32	8	8	352463	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	787	0	1	14
1742	0	0	14	26	10	12	364640	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	455	0	1	6
1743	0	0	16	24	10	12	354474	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	460	0	6	2
1745	0	0	17	34	8	12	391625	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	808	0	1	11
1746	0	0	14	27	12	14	347666	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	624	0	1	7
1747	0	0	12	26	8	12	347666	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	697	0	1	8
1748	0	0	14	26	8	12	347666	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	378	0	1	6
1750	0	0	12	24	8	12	337974	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	473	0	1	6
1751	0	0	12	24	8	12	337974	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	425	0	1	6
1753	0	0	16	24	8	12	337974	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	649	0	1	2
1755	0	0	15	25	12	15	354474	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	491	0	1	4
1756	0	0	18	26	12	16	364640	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	924	0	4	2
1758	0	0	12	24	12	10	354474	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	350	0	1	6
1759	0	0	13	25	13	12	337974	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	600	0	1	6
1762	0	0	9	31	3	7	487904	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	429	0	1	16
1765	0	0	12	26	2	7	373482	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	500	0	1	8
1766	0	0	9	24	2	7	363070	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	500	0	6	9
1767	0	0	8	34	8	8	361010	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	350	0	1	20
1768	0	0	14	27	8	10	414980	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	370	0	1	7
1771	0	0	16	24	8	12	337974	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	380	0	1	2
1772	0	0	14	25	9	12	337974	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	250	0	1	5
1774	0	0	18	30	6	8	454179	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	506	0	1	6
1776	0	0	12	27	12	13	347666	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	619	1	1	9
1777	0	0	16	24	12	13	337974	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	381	1	1	2
1784	0	0	12	32	8	12	336056	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	484	0	1	14
1785	0	0	11	34	6	9	336056	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	835	0	1	17
1786	0	0	10	29	8	12	454179	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	535	0	1	13
1790	0	1	11	25	8	8	363070	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	450	0	4	8
1791	0	1	16	28	12	8	373482	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	491	0	1	6
1794	0	1	18	32	8	12	86158	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	831	0	1	8
1795	0	1	12	30	8	8	454179	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	434	0	1	12
1796	0	1	12	26	8	8	347666	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	700	0	1	8
1797	0	1	10	26	8	8	347666	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	542	0	1	10
1799	0	1	16	24	12	13	337974	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	231	0	6	2
1802	0	0	12	34	12	9	352463	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	395	0	1	16
1804	0	0	12	25	8	15	363070	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1187	0	4	7
1809	0	0	12	25	8	10	363070	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	501	0	1	7
1810	0	1	16	24	16	13	337974	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	336	0	6	2
1812	0	1	12	32	8	8	336056	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	565	0	1	14
1814	0	0	17	34	6	12	704926	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	964	0	1	11
1816	0	0	12	33	12	12	722020	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1374	0	1	15
1817	0	0	12	28	12	12	373482	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	800	0	1	10
1819	0	0	12	30	7	11	487904	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	609	0	1	12
1821	0	0	16	25	12	12	363070	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	670	0	1	3
1822	0	0	11	25	8	7	363070	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	445	0	1	8
1826	0	0	13	25	10	12	363070	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	485	0	1	6
1830	0	0	18	32	12	16	373396	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	710	0	1	8
1832	0	0	11	25	10	8	363070	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	480	0	1	8
1834	0	0	13	27	12	12	373482	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	500	0	1	8
1835	0	0	16	26	12	12	373482	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	457	1	6	4
1838	0	1	18	24	18	12	354474	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	721	0	1	0
1843	0	1	12	33	8	12	391625	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	330	0	1	15
1844	0	1	12	27	8	11	364640	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	410	0	1	9
1845	0	1	12	27	8	8	347666	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	486	0	1	9
1847	0	1	18	31	9	13	454179	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	962	0	1	7
1849	0	1	16	24	12	12	337974	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	359	0	1	2
1853	1	0	12	24	9	12	393859	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	330	0	6	6
1857	1	0	12	26	5	8	364640	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	495	0	1	8
1858	1	0	12	29	12	12	476353	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	653	0	1	11
1859	1	0	12	27	15	12	364640	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	722	0	1	9
1860	1	0	12	25	15	12	354474	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	704	0	1	7
1861	1	0	9	29	1	3	529281	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	514	0	1	14
1863	1	0	12	31	14	12	476353	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	625	0	4	13
1864	1	0	18	29	12	15	476353	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	622	0	6	5
1865	1	0	15	26	12	15	364640	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	427	0	1	5
1867	1	0	12	29	12	12	487904	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	653	0	1	11
1868	1	0	12	30	12	12	542115	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	643	0	1	12
1869	1	0	12	34	12	12	336056	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	575	0	1	16
1873	1	0	13	32	8	13	361010	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	555	0	6	13
1875	1	0	18	24	12	12	363070	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	300	0	6	0
1878	0	0	15	28	12	16	729279	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	642	0	1	7
1880	0	0	14	28	12	8	364640	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	667	0	1	8
1882	0	0	18	28	15	13	364640	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1320	0	1	4
1883	0	0	12	24	9	9	363070	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	504	0	1	6
1884	0	0	16	25	12	12	337974	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	781	0	1	3
1886	0	0	14	25	12	12	337974	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	817	0	4	5
1889	0	0	12	28	12	6	364640	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	520	0	6	10
1890	0	0	12	27	12	6	364640	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	577	0	1	9
1891	0	0	11	25	12	6	354474	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	375	0	1	8
1892	0	0	12	24	12	8	354474	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	500	0	1	6
1893	0	0	16	28	12	12	364640	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	625	0	6	6
1895	0	0	14	26	12	12	364640	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	470	0	1	6
1896	0	0	13	27	12	12	347666	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	628	0	1	8
1897	0	0	13	24	12	8	354474	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	525	0	6	5
1899	0	0	12	32	8	8	361010	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	554	0	1	14
1901	1	1	16	25	12	12	354474	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	641	0	6	3
1903	1	1	13	34	8	12	352463	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	513	0	1	15
1904	1	1	12	27	12	12	364640	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	604	0	1	9
1905	1	1	13	33	8	15	352463	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	700	0	1	14
1906	1	1	12	33	8	12	704926	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	606	0	1	15
1911	1	1	12	31	16	12	476353	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	714	0	6	13
1912	1	1	12	28	8	8	364640	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	500	0	1	10
1913	1	1	12	28	14	8	364640	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	583	0	1	10
1914	1	1	12	31	5	8	476353	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	706	0	1	13
1917	1	1	16	30	11	12	484311	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	520	1	1	8
1920	1	1	16	28	16	14	370732	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	684	0	1	6
1922	1	1	13	25	11	11	400440	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	276	0	1	6
1926	1	1	12	34	8	11	358351	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	788	0	1	16
1927	1	1	18	31	18	12	484311	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1319	0	1	7
1928	1	1	14	28	9	8	370732	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	404	0	6	8
1929	1	1	16	25	12	12	360396	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	300	1	1	3
1930	1	1	12	26	12	12	370732	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	673	0	1	8
1935	1	1	16	26	8	2	358554	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	769	0	1	4
1938	0	1	16	30	6	12	529281	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	760	0	1	8
1939	0	1	18	30	11	12	529281	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	434	0	1	6
1940	0	1	13	34	12	8	352463	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1192	0	1	15
1944	0	1	12	24	12	12	363070	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	370	0	1	6
1945	0	1	12	30	12	12	487904	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	475	0	6	12
1946	0	1	12	28	12	12	373482	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	435	0	1	10
1947	0	1	12	26	8	12	373482	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	332	0	6	8
1948	0	1	16	31	12	12	542115	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	640	0	6	9
1952	0	1	16	29	10	12	454179	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	625	0	1	7
1957	1	1	17	27	16	16	370732	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	817	0	1	4
1961	1	1	14	25	15	12	360396	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	641	0	6	5
1962	1	1	15	25	15	12	360396	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	225	1	4	4
1967	1	1	16	26	12	12	370732	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	722	0	6	4
1969	1	1	16	29	16	16	484311	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	817	0	1	7
1970	1	1	16	27	16	13	370732	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	664	0	1	5
1971	1	1	18	28	12	12	370732	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	897	0	1	4
1975	1	1	15	31	10	12	484311	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	539	0	1	10
1976	1	1	11	27	10	12	370732	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	897	0	1	10
1979	1	1	15	30	13	12	484311	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	721	0	1	9
1980	1	1	13	24	12	12	360396	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	925	0	1	5
1982	1	1	12	28	8	10	370732	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	508	0	1	10
1983	1	1	16	32	8	10	358351	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	929	0	6	10
1989	1	1	16	24	12	12	360396	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	520	0	1	2
1991	1	1	12	24	10	8	360396	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	417	0	1	6
1992	1	1	15	26	10	10	370732	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	266	1	6	5
1993	1	1	15	24	16	14	360396	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	625	0	6	3
1999	1	1	16	25	16	12	360396	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	766	0	6	3
2001	1	1	9	29	10	12	484311	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	801	0	1	14
2002	1	1	15	28	10	12	370732	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	707	0	6	7
2005	1	1	16	26	9	12	358554	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	417	0	1	4
2008	1	1	18	29	8	12	468402	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	600	0	6	5
2010	1	1	18	31	12	9	236774	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	918	0	1	7
2015	1	1	12	28	10	12	358554	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1167	1	4	10
2016	1	1	11	29	10	10	468402	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	765	0	1	12
2017	1	1	12	26	10	10	358554	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	962	0	5	8
2018	1	1	18	27	12	12	358554	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	300	0	6	3
2019	1	1	16	24	12	12	348558	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	658	0	6	2
2020	1	1	12	26	8	8	358554	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	462	0	1	8
2021	1	1	12	24	8	8	348558	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	721	0	1	6
2024	1	1	12	25	8	12	348558	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	865	0	1	7
